"file","line","hex","suggested_token","context"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5705","#1c2128","(unmapped)","background: #1c2128 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5706","#30363d","(unmapped)","border-color: #30363d !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5710","#30363d","(unmapped)","background: #30363d !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5714","#8b949e","(unmapped)","color: #8b949e !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5717","#252c35","(unmapped)","background: #252c35 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5718","#c9d1d9","(unmapped)","color: #c9d1d9 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5722","#252c35","(unmapped)","background: #252c35 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5728","#8b949e","(unmapped)","color: #8b949e !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5731","#252c35","(unmapped)","background: #252c35 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5737","#161b22","(unmapped)","background: #161b22;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5742","#1c2128","(unmapped)","background: #1c2128 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5743","#c9d1d9","(unmapped)","color: #c9d1d9 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5744","#30363d","(unmapped)","box-shadow: 0 1px 4px rgba(0, 0, 0, 0.3), 0 0 0 1px #30363d !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5747","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5751","#e6edf3","(unmapped)","color: #e6edf3 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5755","#58a6ff","(unmapped)","color: #58a6ff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5759","#e6edf3","(unmapped)","color: #e6edf3;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5763","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5767","#30363d","(unmapped)","border-left-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5768","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5772","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5776","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5779","#252c35","(unmapped)","background: #252c35;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5780","#e6edf3","(unmapped)","color: #e6edf3;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5781","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5785","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5786","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5802","#6e7681","(unmapped)","color: #6e7681 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5809","#c9d1d9","(unmapped)","color: #c9d1d9 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5816","#c9d1d9","(unmapped)","color: #c9d1d9 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5822","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5823","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5824","#30363d","(unmapped)","box-shadow: 0 1px 4px rgba(0, 0, 0, 0.3), 0 0 0 1px #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5827","#e6edf3","(unmapped)","color: #e6edf3;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5837","#30363d","(unmapped)","background: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5840","#484f58","(unmapped)","background: #484f58;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5848","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5849","#30363d","(unmapped)","border-left-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5852","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5853","#30363d","(unmapped)","border-bottom-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5857","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5864","#1c2128","(unmapped)","background: #1c2128 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5868","#fff","--legience-bg-card","background: var(--legience-bg-card, #fff) !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5873","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5877","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5884","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5885","#30363d","(unmapped)","border-left-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5891","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5893","#ffc107","(unmapped)","i { color: #ffc107; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5926","#6e7681","(unmapped)","color: #6e7681;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5928","#c9d1d9","(unmapped)","&:hover { color: #c9d1d9; background: rgba(255, 255, 255, 0.05); }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5934","#b1bac4","(unmapped)","color: #b1bac4;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5935","#6e7681","(unmapped)","i { color: #6e7681; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5942","#e6edf3","(unmapped)",".floating-prompt-input { color: #e6edf3; &::placeholder { color: #484f58; } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5942","#484f58","(unmapped)",".floating-prompt-input { color: #e6edf3; &::placeholder { color: #484f58; } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5943","#484f58","(unmapped)",".btn-toolbar-cancel { color: #484f58; &:hover { background: rgba(255, 255, 255, 0.06); color: #8b949"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5943","#8b949e","(unmapped)",".btn-toolbar-cancel { color: #484f58; &:hover { background: rgba(255, 255, 255, 0.06); color: #8b949"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5948","#8b949e","(unmapped)",".loading-text { color: #8b949e; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5949","#484f58","(unmapped)",".btn-toolbar-cancel { color: #484f58; &:hover { color: #8b949e; background: rgba(255, 255, 255, 0.04"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5949","#8b949e","(unmapped)",".btn-toolbar-cancel { color: #484f58; &:hover { color: #8b949e; background: rgba(255, 255, 255, 0.04"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5954","#484f58","(unmapped)",".btn-discard { color: #484f58; &:hover { color: #f06548; background: rgba(240, 101, 72, 0.08); } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5954","#f06548","(unmapped)",".btn-discard { color: #484f58; &:hover { color: #f06548; background: rgba(240, 101, 72, 0.08); } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5958","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5968","#6e7681","(unmapped)",".btn-refine { color: #6e7681; &:hover { color: var(--legience-accent); background: rgba(var(--vz-pri"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5972","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5982","#252c35","(unmapped)","background: #252c35;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5987","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5991","#6e7681","(unmapped)","color: #6e7681;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5995","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5996","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6005","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6015","#6e7681","(unmapped)","color: #6e7681;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6019","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6026","#252c35","(unmapped)","background: #252c35;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6031","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6032","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6046","#252c35","(unmapped)","background: #252c35;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6053","#30363d","(unmapped)","background: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6112","#f3f3f9","(unmapped)","background: var(--vz-body-bg, #f3f3f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6259","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6267","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6281","#fff","--legience-bg-card","background: var(--vz-card-bg, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6300","#878a99","(unmapped)","color: var(--vz-text-muted, #878a99);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6326","#495057","(unmapped)","color: var(--vz-gray-700, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6344","#e9ebec","(unmapped)","background: var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6354","#495057","(unmapped)","color: var(--vz-gray-700, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6355","#e9ebec","(unmapped)","border: 1px solid var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6368","#0ab39c","(unmapped)","color: var(--vz-success, #0ab39c);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6383","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6450","#495057","(unmapped)","color: var(--vz-gray-700, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6451","#e9ebec","(unmapped)","border-color: var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6463","#0ab39c","(unmapped)","color: var(--vz-success, #0ab39c);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6653","#fff","--legience-bg-card","background: var(--vz-card-bg, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6659","#e9ebec","(unmapped)","border-bottom: 1px solid var(--vz-border-color, #e9ebec) !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6676","#f3f3f9","(unmapped)","background: var(--vz-body-bg, #f3f3f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6691","#fff","--legience-bg-card","background: var(--legience-bg-card, #fff) !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6698","#1f2328","(unmapped)","color: #1f2328;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","6764","#1c2128","(unmapped)","// Dark-mode watermark overrides — slate-600 at 7% vanishes on the dark (#1c2128) paper,"
